Date,Open,High,Low,Close,Adj Close,Volume
2022-10-10,534.500000,538.000000,526.549988,529.000000,519.272705,28124
2022-10-11,530.049988,531.349976,516.950012,518.750000,509.211121,1001802
2022-10-12,518.700012,538.700012,518.700012,534.549988,524.720520,33653
2022-10-13,535.000000,537.650024,529.049988,529.750000,520.008789,54256
2022-10-14,532.049988,533.950012,527.150024,531.650024,521.873901,30768
2022-10-17,530.000000,534.700012,526.950012,529.750000,520.008789,890641
2022-10-18,530.049988,533.400024,529.000000,531.700012,521.923035,15384
2022-10-19,532.000000,536.000000,525.400024,526.150024,516.475037,74300
2022-10-20,525.000000,537.000000,522.150024,535.400024,525.554993,62205
2022-10-21,534.150024,539.950012,532.750000,537.549988,527.665405,31551
2022-10-24,538.000000,541.400024,535.000000,537.099976,527.223694,9066
2022-10-25,535.650024,537.500000,530.299988,532.099976,522.315552,590623
2022-10-27,548.099976,551.099976,536.500000,549.349976,539.248352,94084
2022-10-28,550.200012,553.950012,546.250000,550.900024,540.769958,87585
2022-10-31,554.400024,558.299988,550.400024,554.549988,544.352783,38273
2022-11-01,555.000000,564.900024,555.000000,563.700012,553.334595,21414
2022-11-02,565.049988,566.150024,558.700012,562.049988,551.714844,13377
2022-11-03,561.000000,563.099976,554.500000,555.750000,547.968079,20275
2022-11-04,555.049988,560.200012,554.400024,557.349976,549.545715,8166
2022-11-07,552.900024,562.900024,547.750000,553.700012,545.946838,84921
2022-11-09,554.049988,560.000000,549.250000,553.950012,546.193298,35705
2022-11-10,553.950012,555.549988,548.250000,554.000000,546.242615,15907
2022-11-11,556.000000,559.450012,550.299988,552.950012,545.207397,36019
2022-11-14,553.049988,567.950012,550.450012,553.500000,545.749573,68338
2022-11-15,553.549988,555.000000,542.000000,550.849976,543.136719,114910
2022-11-16,547.549988,551.000000,544.349976,550.000000,542.298584,58293
2022-11-17,545.049988,553.549988,545.049988,551.799988,544.073425,35935
2022-11-18,550.049988,550.950012,543.099976,548.700012,541.016846,12285
2022-11-21,545.099976,552.000000,544.599976,550.650024,542.939514,43041
2022-11-22,546.049988,548.400024,540.549988,546.849976,539.192688,28497
2022-11-23,544.099976,553.000000,544.099976,551.250000,543.531128,1088087
2022-11-24,556.700012,557.000000,550.549988,553.150024,545.404541,19300
2022-11-25,551.150024,557.000000,547.900024,556.900024,549.101990,20945
2022-11-28,555.049988,563.000000,555.049988,558.700012,550.876831,45199
2022-11-29,560.000000,598.200012,557.750000,593.200012,584.893738,389370
2022-11-30,594.000000,598.599976,585.700012,589.150024,580.900452,120871
2022-12-01,586.549988,591.549988,586.000000,586.700012,578.484741,45543
2022-12-02,582.950012,593.000000,576.599976,591.299988,583.020264,33846
2022-12-05,589.049988,592.000000,583.000000,586.950012,578.731262,49223
2022-12-06,584.450012,593.700012,583.200012,592.200012,583.907715,18789
2022-12-07,597.000000,610.400024,597.000000,602.049988,593.619812,135202
2022-12-08,602.299988,607.000000,599.299988,604.049988,595.591797,37645
2022-12-09,605.500000,609.299988,594.450012,599.099976,590.711060,21238
2022-12-12,602.349976,603.700012,590.549988,602.349976,593.915527,53469
2022-12-13,600.099976,603.900024,593.400024,594.299988,585.978333,23723
2022-12-14,595.049988,597.849976,585.450012,587.000000,578.780518,39853
2022-12-15,585.500000,589.900024,583.250000,586.650024,578.435486,12628
2022-12-16,582.549988,587.950012,579.000000,579.799988,571.681335,14040
2022-12-19,576.200012,589.750000,574.450012,588.750000,580.506042,39068
2022-12-20,576.299988,582.200012,569.400024,579.849976,571.730652,19692340
2022-12-21,582.000000,586.549988,574.549988,577.250000,569.167053,53661
2022-12-22,575.750000,582.400024,574.549988,577.450012,569.364258,33845
2022-12-23,569.099976,575.200012,562.799988,565.650024,557.729492,32284
2022-12-26,558.200012,567.000000,557.650024,565.849976,557.926636,23027
2022-12-27,566.200012,577.549988,566.200012,572.900024,564.878052,13404
2022-12-28,576.750000,576.750000,567.750000,568.900024,560.933960,15542
2022-12-29,567.950012,569.700012,559.950012,561.099976,553.243164,13773
2022-12-30,563.000000,568.099976,560.200012,561.400024,553.539001,28866
2023-01-02,562.950012,562.950012,558.150024,561.750000,553.884033,10260
2023-01-03,563.599976,568.349976,557.599976,560.750000,552.898071,36946
2023-01-04,562.500000,564.549988,557.549988,559.349976,551.517639,21922
2023-01-05,559.400024,574.200012,559.400024,572.849976,564.828613,40646
2023-01-06,573.000000,573.849976,548.549988,553.000000,545.256592,282680
2023-01-09,554.549988,554.549988,545.750000,549.599976,541.904236,159450
2023-01-10,550.000000,555.000000,548.000000,554.450012,546.686340,33522
2023-01-11,554.450012,554.450012,545.349976,548.400024,540.721069,23189
2023-01-12,549.849976,549.849976,542.000000,545.049988,537.417908,35136
2023-01-13,548.450012,549.650024,538.599976,544.099976,536.481262,98447
2023-01-16,544.150024,553.799988,542.950012,553.099976,545.355164,36283
2023-01-17,553.049988,559.000000,550.500000,556.849976,549.052673,40761
2023-01-18,554.549988,559.700012,554.000000,557.500000,549.693604,22086
2023-01-19,555.900024,560.599976,552.049988,554.799988,547.031372,10145
2023-01-20,551.049988,568.349976,551.049988,566.200012,558.271790,23806
2023-01-23,568.000000,568.000000,560.500000,564.349976,556.447693,21869
2023-01-24,566.000000,569.150024,561.500000,567.049988,559.109863,9675
2023-01-25,563.250000,567.250000,561.000000,563.150024,555.264465,14112
2023-01-27,561.049988,568.549988,556.450012,562.900024,555.017944,20437
2023-01-30,562.150024,563.299988,551.799988,557.299988,549.496399,27519
2023-01-31,557.299988,559.599976,553.549988,557.650024,549.841553,10402
2023-02-01,558.099976,568.450012,553.799988,561.650024,553.785461,27076
2023-02-02,557.000000,559.750000,547.000000,553.900024,546.144043,24861
2023-02-03,560.049988,561.450012,528.450012,533.900024,526.424072,61930
2023-02-06,533.900024,546.200012,530.849976,544.849976,537.220703,53535
2023-02-07,544.849976,545.000000,533.150024,536.000000,528.494629,391290
2023-02-08,535.950012,536.900024,529.299988,534.049988,526.571960,41691
2023-02-09,534.000000,536.500000,530.799988,533.299988,525.832458,55410
2023-02-10,533.299988,534.150024,530.400024,532.150024,524.698608,19267
2023-02-13,532.000000,535.900024,529.799988,535.150024,527.656555,119103
2023-02-14,538.400024,538.400024,529.299988,529.799988,522.381470,75115
2023-02-15,533.900024,536.000000,524.099976,534.950012,527.459351,23437
2023-02-16,535.150024,538.950012,533.000000,535.549988,528.050964,208358
2023-02-17,530.049988,536.900024,530.049988,535.950012,528.445374,53371
2023-02-20,533.049988,536.299988,529.900024,534.750000,527.262146,31786
2023-02-21,539.900024,539.900024,532.750000,535.049988,527.557922,124254
2023-02-22,534.500000,534.950012,529.549988,533.150024,525.684570,15157
2023-02-23,531.000000,543.000000,530.349976,539.650024,532.093567,36931
2023-02-24,540.049988,541.299988,533.849976,534.900024,527.410095,21783
2023-02-27,530.049988,534.349976,523.250000,526.150024,518.782654,34992
2023-02-28,523.349976,534.700012,523.349976,533.049988,525.585938,12945
2023-03-01,533.049988,536.299988,526.049988,527.450012,520.064392,142457
2023-03-02,527.849976,530.900024,525.450012,530.150024,522.726624,21189
2023-03-03,531.000000,536.700012,529.950012,534.849976,527.360718,27544
2023-03-06,536.000000,538.900024,533.049988,536.849976,529.332703,40336
2023-03-08,535.049988,536.849976,530.400024,531.950012,524.501404,10042
2023-03-09,528.150024,532.950012,526.099976,526.849976,519.472778,30922
2023-03-10,524.099976,530.599976,524.099976,529.950012,522.529358,27429
2023-03-13,526.049988,529.700012,520.099976,523.400024,516.071106,126163
2023-03-14,523.000000,528.049988,522.250000,526.450012,519.078430,19601
2023-03-15,526.700012,526.750000,518.599976,521.849976,514.542786,12514
2023-03-16,520.049988,537.650024,520.049988,534.549988,527.064941,86613
2023-03-17,535.049988,539.250000,532.299988,535.849976,528.346802,33447
2023-03-20,528.200012,537.799988,528.200012,537.049988,529.529968,21132
2023-03-21,535.000000,539.400024,531.549988,532.250000,524.797180,11202
2023-03-22,533.000000,542.049988,531.500000,540.049988,532.487915,12001
2023-03-23,543.799988,544.400024,538.000000,539.250000,531.699158,25890
2023-03-24,531.250000,539.900024,531.250000,536.250000,528.741150,10723
2023-03-27,530.049988,545.549988,530.049988,541.500000,533.917603,18935
2023-03-28,541.450012,542.200012,532.000000,533.599976,526.128235,26166
2023-03-29,531.299988,537.599976,529.500000,535.599976,528.100281,22282
2023-03-31,535.650024,548.150024,535.650024,545.099976,537.467224,15593
2023-04-03,546.000000,550.200012,543.000000,547.299988,539.636414,22732
2023-04-05,553.049988,554.500000,541.849976,547.950012,540.277344,14355
2023-04-06,541.349976,547.950012,525.049988,525.849976,518.486755,77365
2023-04-10,527.049988,528.150024,521.200012,522.849976,515.528748,41849
2023-04-11,522.099976,526.450012,520.099976,521.799988,514.493469,38666
2023-04-12,522.000000,522.000000,515.500000,517.700012,510.450897,39170
2023-04-13,515.650024,527.900024,514.200012,527.150024,519.768616,138387
2023-04-17,528.000000,529.000000,521.400024,524.599976,517.254211,58548
2023-04-18,523.650024,524.450012,519.500000,520.950012,513.655334,31509
2023-04-19,520.900024,520.900024,517.750000,520.200012,512.915955,42165
2023-04-20,518.250000,526.099976,518.000000,525.299988,517.944519,67984
2023-04-21,522.599976,528.349976,522.599976,524.950012,517.599365,33665
2023-04-24,521.250000,527.650024,520.950012,524.700012,517.352905,14804
2023-04-25,524.049988,528.849976,520.250000,526.049988,518.683899,19262
2023-04-26,528.950012,534.500000,526.049988,533.349976,525.881775,29204
2023-04-27,535.000000,535.349976,528.150024,530.400024,522.973145,17432
2023-04-28,530.150024,534.900024,529.000000,532.849976,525.388733,48684
2023-05-02,533.150024,537.049988,532.049988,536.650024,529.135559,16257
2023-05-03,538.049988,541.349976,536.200012,537.900024,530.368103,45453
2023-05-04,538.799988,541.000000,528.250000,530.500000,523.071716,51899
2023-05-05,520.000000,526.650024,504.000000,505.200012,498.125946,202173
2023-05-08,507.649994,514.700012,506.500000,513.900024,506.704132,132507
2023-05-09,514.849976,518.349976,514.700012,517.799988,510.549500,76530
2023-05-10,519.299988,519.700012,509.399994,514.250000,507.049225,42901
2023-05-11,514.000000,520.700012,512.900024,520.349976,513.063721,31662
2023-05-12,520.000000,522.500000,517.250000,518.299988,511.042511,58846
2023-05-15,517.000000,533.900024,513.900024,533.150024,525.684570,66567
2023-05-16,533.150024,535.900024,529.599976,530.750000,523.318176,113490
2023-05-17,529.650024,530.250000,519.849976,523.700012,516.366882,45457
2023-05-18,null,null,null,null,null,null
2023-05-19,521.200012,524.700012,517.200012,519.150024,511.880646,13629
2023-05-22,517.599976,524.950012,515.500000,522.500000,515.183716,32704
2023-05-23,520.549988,526.349976,520.049988,525.750000,518.388123,37949
2023-05-24,525.750000,528.500000,522.299988,527.250000,519.867126,120374
2023-05-25,525.450012,533.450012,525.450012,530.049988,522.627930,63630
2023-05-26,518.400024,543.500000,518.400024,541.950012,534.361328,29444
2023-05-29,null,null,null,null,null,null
2023-05-30,550.000000,552.799988,547.049988,549.549988,541.854919,59005
2023-05-31,547.049988,558.099976,546.400024,554.599976,546.834167,251223
2023-06-01,555.000000,564.099976,554.349976,556.299988,548.510376,27090
2023-06-02,556.049988,560.000000,555.900024,557.200012,549.397766,17122
2023-06-05,557.299988,562.700012,551.549988,552.250000,544.517090,47926
2023-06-06,554.000000,554.000000,541.549988,547.200012,539.537842,76528
2023-06-07,547.049988,558.049988,546.450012,556.150024,548.362549,22363
2023-06-08,559.950012,560.500000,551.500000,552.200012,544.467834,18478
2023-06-09,552.099976,556.500000,546.900024,550.200012,542.495850,208222
2023-06-12,547.049988,555.450012,547.049988,553.299988,545.552368,29755
2023-06-13,550.349976,562.700012,550.349976,560.250000,552.405090,169333
2023-06-14,560.049988,563.000000,558.000000,562.099976,554.229187,27425
2023-06-15,562.099976,570.500000,562.049988,569.099976,561.131165,25802
2023-06-16,574.900024,574.900024,565.000000,570.799988,562.807373,199475
2023-06-19,570.200012,572.750000,566.799988,569.200012,561.229797,21567
2023-06-20,565.099976,572.500000,563.000000,571.799988,563.793396,41551
2023-06-21,572.000000,575.250000,564.950012,566.950012,559.011353,22738
2023-06-22,566.049988,567.099976,560.200012,562.099976,554.229187,43531
2023-06-23,558.000000,565.500000,556.099976,563.099976,555.215149,23813
2023-06-26,561.950012,570.000000,559.750000,569.200012,561.229797,17344
2023-06-27,563.549988,571.500000,563.250000,570.299988,562.314331,20958
2023-06-28,571.000000,575.950012,569.099976,574.400024,566.356995,34578
2023-06-30,570.150024,578.000000,569.299988,572.900024,564.878052,41942
2023-07-03,null,null,null,null,null,null
2023-07-04,null,null,null,null,null,null
2023-07-05,null,null,null,null,null,null
2023-07-06,null,null,null,null,null,null
2023-07-07,595.049988,596.349976,570.900024,572.250000,564.237061,97334
2023-07-10,570.849976,576.000000,565.700012,572.700012,564.680786,142849
2023-07-11,null,null,null,null,null,null
2023-07-12,null,null,null,null,null,null
2023-07-13,null,null,null,null,null,null
2023-07-14,577.500000,588.000000,576.700012,586.700012,578.484741,20279
2023-07-17,586.700012,594.450012,580.900024,582.200012,574.047729,58675
2023-07-18,null,null,null,null,null,null
2023-07-19,577.000000,580.700012,573.799988,574.849976,566.800598,155382
2023-07-20,575.349976,579.500000,569.750000,578.299988,570.202332,50232
2023-07-21,574.299988,576.900024,564.250000,565.349976,560.048401,40693
2023-07-24,565.349976,569.799988,559.599976,564.950012,559.652222,53224
2023-07-25,null,null,null,null,null,null
2023-07-26,569.049988,576.000000,568.200012,574.849976,569.459351,35724
2023-07-27,null,null,null,null,null,null
2023-07-28,571.650024,582.750000,570.000000,581.950012,576.492798,23871
2023-07-31,null,null,null,null,null,null
2023-08-01,null,null,null,null,null,null
2023-08-02,null,null,null,null,null,null
2023-08-03,558.900024,562.000000,545.650024,554.700012,549.498352,180709
2023-08-04,562.049988,593.799988,562.049988,569.650024,564.308167,130545
2023-08-07,567.900024,567.900024,558.099976,565.299988,559.998901,40844
2023-08-08,565.299988,567.150024,558.500000,562.299988,557.027039,43055
2023-08-09,559.549988,572.950012,559.549988,572.150024,566.784729,33879
2023-08-10,566.049988,579.400024,566.049988,571.500000,566.140747,64901
2023-08-11,570.049988,570.049988,562.000000,563.299988,558.017700,20141
2023-08-14,556.099976,567.700012,556.099976,565.099976,559.800781,44164
2023-08-16,557.049988,566.549988,557.049988,565.200012,559.899902,20644
2023-08-17,562.200012,565.299988,556.450012,561.400024,556.135559,49818
2023-08-18,561.000000,567.900024,559.000000,565.500000,560.197083,31023
2023-08-21,555.549988,568.500000,555.549988,567.599976,562.277344,34967
2023-08-22,567.549988,578.000000,565.849976,574.849976,569.459351,35546
2023-08-23,574.900024,576.000000,565.599976,566.849976,561.534424,38685
2023-08-24,574.000000,574.000000,563.950012,564.750000,559.454041,9156
2023-08-25,562.950012,564.549988,557.049988,558.049988,552.816895,14876
2023-08-28,558.349976,559.849976,551.799988,554.150024,548.953491,51884
2023-08-29,554.000000,554.099976,546.150024,550.150024,544.991028,45017
2023-08-30,551.150024,555.950012,551.150024,554.849976,549.646851,34297
2023-08-31,554.849976,557.299988,546.500000,553.299988,548.111450,47122
2023-09-01,552.099976,555.150024,550.299988,553.500000,548.309570,48527
2023-09-04,553.500000,560.000000,551.150024,558.000000,552.767395,60204
2023-09-05,558.049988,562.849976,558.049988,559.750000,554.500977,51791
2023-09-06,560.000000,562.700012,558.849976,561.900024,556.630859,9799
2023-09-07,560.150024,569.000000,560.150024,565.849976,560.543701,49909
2023-09-08,565.849976,568.799988,563.799988,567.150024,561.831604,18021
2023-09-11,565.049988,571.150024,565.049988,569.799988,564.456665,50483
2023-09-12,569.849976,572.849976,561.599976,565.299988,559.998901,43672
2023-09-13,562.549988,566.400024,560.250000,565.299988,559.998901,29277
2023-09-14,565.299988,569.000000,562.799988,567.150024,561.831604,15185
2023-09-15,567.200012,568.750000,560.750000,565.150024,559.850342,21034
2023-09-18,569.700012,576.150024,563.500000,566.150024,560.840942,52349
2023-09-20,565.200012,565.200012,554.250000,561.000000,555.739197,86643
2023-09-21,558.349976,561.000000,553.700012,559.950012,554.699097,221816
2023-09-22,559.950012,564.849976,557.650024,561.250000,555.986877,14762
2023-09-25,561.950012,562.000000,552.849976,553.849976,548.656250,22565
2023-09-26,559.950012,559.950012,553.099976,555.549988,550.340332,196707
2023-09-27,558.400024,562.000000,553.849976,560.849976,555.590637,27033
2023-09-28,560.049988,562.099976,545.700012,547.950012,542.811646,30666
2023-09-29,548.000000,552.400024,546.849976,551.549988,546.377869,24104
2023-10-03,552.049988,555.400024,546.200012,552.900024,547.715271,15370
2023-10-04,552.900024,557.049988,551.000000,555.349976,550.142151,15799
2023-10-05,556.250000,557.700012,547.650024,550.750000,545.585388,107085
2023-10-06,550.750000,551.950012,545.500000,547.000000,541.870544,32587
2023-10-09,546.049988,546.049988,540.099976,541.000000,535.926819,15035
2023-10-10,542.049988,545.250000,541.849976,543.599976,538.502380,15221
2023-10-11,543.650024,546.599976,543.000000,543.900024,538.799622,10255
2023-10-12,547.400024,547.400024,539.049988,541.000000,535.926819,26572
2023-10-13,542.000000,542.150024,536.400024,538.799988,533.747375,28356
2023-10-16,536.099976,538.750000,534.650024,537.099976,532.063354,20615
2023-10-17,540.750000,542.900024,536.049988,540.049988,534.985718,38146
2023-10-18,539.000000,540.200012,533.400024,534.150024,529.141113,47468
2023-10-19,524.700012,528.299988,520.450012,525.450012,520.522644,121991
2023-10-20,523.950012,526.150024,516.049988,524.500000,519.581543,248728
2023-10-23,524.799988,525.549988,519.049988,521.299988,516.411499,17896
2023-10-25,516.750000,525.000000,516.750000,517.849976,512.993835,19131
2023-10-26,517.849976,517.849976,504.799988,506.649994,501.898895,108477
2023-10-27,510.049988,525.799988,509.500000,524.450012,519.532043,21610
2023-10-30,525.500000,525.500000,521.849976,523.700012,518.789063,11697
2023-10-31,525.200012,530.950012,522.299988,528.799988,523.841248,50399
2023-11-01,529.849976,531.950012,516.250000,517.150024,512.300476,17184
2023-11-02,519.200012,532.950012,517.500000,530.400024,525.426270,72661
2023-11-03,534.650024,537.950012,531.700012,535.049988,530.032593,69110
2023-11-06,535.099976,539.500000,533.500000,537.700012,532.657715,18521
2023-11-07,538.299988,539.900024,533.000000,536.200012,531.171814,21510
2023-11-08,539.950012,539.950012,534.250000,539.250000,534.193237,200491
2023-11-09,539.250000,539.599976,533.000000,535.799988,530.775513,138479
2023-11-10,532.049988,534.500000,526.799988,533.250000,530.974670,96716
2023-11-13,536.700012,536.700012,526.349976,530.150024,527.887939,42965
2023-11-15,524.900024,527.400024,516.599976,525.950012,523.705872,131687
2023-11-16,530.299988,535.650024,526.650024,535.000000,532.717224,42760
2023-11-17,538.950012,542.000000,522.950012,540.950012,538.641846,100975
2023-11-20,541.049988,545.200012,537.049988,543.049988,540.732849,56038
2023-11-21,543.250000,545.000000,539.299988,541.200012,538.890808,24764
2023-11-22,541.000000,541.900024,537.650024,540.799988,538.492493,27671
2023-11-23,538.049988,542.000000,535.599976,539.900024,537.596375,10797
2023-11-24,540.500000,542.000000,536.299988,537.200012,534.907837,15847
2023-11-28,537.000000,537.150024,531.200012,533.700012,531.422791,84657
2023-11-29,535.000000,536.099976,531.799988,534.900024,532.617676,24684
2023-11-30,534.900024,540.000000,533.049988,538.250000,535.953369,61001
2023-12-01,539.000000,544.349976,537.900024,541.000000,538.691650,67430
2023-12-04,545.950012,548.750000,541.650024,547.099976,544.765564,40870
2023-12-05,549.849976,552.400024,547.000000,551.900024,549.545166,145692
2023-12-06,554.049988,555.000000,549.500000,550.049988,547.703003,37311
2023-12-07,550.049988,550.049988,538.450012,545.700012,543.371582,80466
2023-12-08,549.549988,556.200012,545.849976,547.549988,545.213684,40050
2023-12-11,548.650024,551.299988,545.000000,550.500000,548.151123,64402
2023-12-12,551.000000,553.750000,546.650024,549.200012,546.856628,44677
2023-12-13,548.150024,549.450012,543.049988,547.650024,545.313293,43041
2023-12-14,548.150024,549.500000,544.849976,547.599976,545.263428,48309
2023-12-15,547.599976,547.700012,537.299988,539.849976,537.546509,83923
2023-12-18,540.049988,543.000000,537.650024,540.150024,537.845276,105659
2023-12-19,540.849976,551.049988,539.750000,548.099976,545.761292,289801
2023-12-20,550.000000,550.700012,532.450012,534.799988,532.518066,31959
2023-12-21,532.500000,534.049988,527.500000,530.900024,528.634766,216282
2023-12-22,532.400024,532.400024,526.549988,529.349976,527.091309,129257
2023-12-26,530.000000,534.599976,528.849976,530.500000,528.236450,63318
2023-12-27,530.500000,536.150024,530.200012,534.750000,532.468323,35834
2023-12-28,535.000000,545.200012,534.450012,543.200012,540.882263,120724
2023-12-29,543.299988,560.000000,543.299988,556.950012,554.573608,354293
2024-01-01,560.000000,563.150024,554.849976,557.650024,555.270630,61948
2024-01-02,558.150024,562.000000,551.250000,556.650024,554.274902,79605
2024-01-03,555.099976,562.400024,546.849976,551.049988,548.698730,50712
2024-01-04,556.849976,567.200012,551.250000,566.099976,563.684509,74307
2024-01-05,571.650024,572.000000,564.349976,567.849976,565.427063,67985
2024-01-08,570.150024,571.500000,551.250000,553.150024,550.789795,45573
2024-01-09,559.450012,559.450012,546.549988,547.849976,545.512390,25789
2024-01-10,549.450012,551.299988,542.250000,547.450012,545.114136,43717
2024-01-11,550.150024,556.200012,548.450012,552.200012,549.843872,62124
2024-01-12,552.000000,553.000000,548.000000,549.549988,547.205139,40723
2024-01-15,549.750000,557.400024,548.500000,554.200012,551.835327,32876
2024-01-16,554.849976,561.700012,552.849976,558.950012,556.565063,164634
2024-01-17,558.750000,558.750000,546.099976,549.450012,547.105591,68597
2024-01-18,null,null,null,null,null,null
2024-01-19,541.049988,544.500000,540.000000,541.950012,539.637573,80510
2024-01-23,538.500000,540.750000,522.950012,524.900024,522.660339,119939
2024-01-24,525.049988,537.349976,522.299988,536.549988,534.260620,977219
2024-01-25,537.000000,537.000000,529.099976,531.549988,529.281921,1839628
2024-01-29,517.250000,535.500000,517.250000,533.900024,531.621948,116555
2024-01-30,533.900024,537.349976,533.049988,535.849976,533.563599,19763
2024-01-31,536.000000,545.200012,533.599976,537.700012,535.405701,137657
2024-02-01,548.349976,575.400024,546.500000,554.500000,552.134033,278660
2024-02-02,554.799988,559.000000,539.799988,544.150024,541.828186,103325
2024-02-05,545.700012,545.700012,532.299988,533.549988,531.273376,28018
2024-02-06,534.950012,537.450012,531.500000,532.849976,530.576355,20138
2024-02-07,532.650024,538.500000,530.549988,537.200012,534.907837,57836
2024-02-08,538.250000,540.000000,532.000000,534.049988,531.771301,122249
2024-02-09,534.200012,539.950012,529.000000,539.099976,536.799683,192277
2024-02-12,539.900024,542.700012,535.349976,536.299988,534.011658,38740
2024-02-13,530.950012,539.799988,530.950012,538.849976,536.550781,16133
2024-02-14,534.200012,545.000000,534.000000,544.200012,541.877991,46426
2024-02-15,545.250000,547.500000,541.049988,544.250000,541.927734,10022
2024-02-16,545.849976,547.549988,540.849976,544.400024,542.077148,34939
2024-02-19,545.000000,550.000000,540.599976,547.799988,545.462585,26306
2024-02-20,550.049988,550.250000,542.950012,547.849976,545.512390,28780
2024-02-21,547.849976,549.750000,544.349976,545.900024,543.570740,39595
2024-02-22,545.549988,545.900024,539.000000,541.849976,539.537964,14253
2024-02-23,541.849976,544.450012,534.349976,535.650024,533.364502,39745
2024-02-26,534.799988,536.799988,526.650024,529.349976,527.091309,48720
2024-02-27,528.799988,538.099976,526.400024,535.700012,533.414246,36251
2024-02-28,535.700012,541.500000,532.000000,536.299988,534.011658,49965
2024-02-29,537.950012,539.400024,532.400024,538.250000,535.953369,149859
2024-03-01,535.099976,544.799988,535.099976,540.450012,538.143982,42755
2024-03-04,538.200012,539.400024,532.000000,537.400024,535.106995,138527
2024-03-05,535.000000,536.700012,533.250000,534.299988,532.020203,136480
2024-03-06,535.000000,535.299988,528.200012,531.599976,529.331726,20646
2024-03-07,530.049988,537.700012,530.049988,534.650024,532.368774,109134
2024-03-11,535.000000,538.549988,532.000000,533.549988,531.273376,14825
2024-03-12,531.000000,532.150024,525.799988,529.099976,526.842407,30560
2024-03-13,529.500000,531.349976,515.900024,519.549988,517.333130,147699
2024-03-14,518.950012,530.549988,517.000000,529.599976,527.340271,16517
2024-03-15,529.599976,530.349976,525.000000,527.200012,524.950500,91610
2024-03-18,526.549988,526.549988,521.049988,523.799988,521.565002,26252
2024-03-19,523.750000,528.049988,516.750000,518.250000,516.038696,47559
2024-03-20,518.250000,520.950012,512.000000,520.049988,517.830994,27477
2024-03-21,525.500000,525.500000,518.900024,523.900024,521.664612,10133
2024-03-22,523.049988,525.099976,519.000000,522.349976,520.121155,263164
2024-03-26,518.750000,522.099976,515.200012,521.150024,518.926331,119461
2024-03-27,526.950012,526.950012,519.200012,521.450012,519.225037,214367
2024-03-28,520.549988,525.900024,517.849976,523.150024,520.917847,42452
2024-04-01,524.250000,530.200012,523.650024,529.099976,526.842407,35065
2024-04-02,529.099976,532.500000,527.849976,531.299988,529.033020,14044
2024-04-03,530.250000,532.000000,528.900024,531.299988,529.033020,12912
2024-04-04,532.650024,532.650024,502.549988,505.950012,503.791199,344456
2024-04-05,511.700012,511.700012,504.299988,507.750000,505.583496,170412
2024-04-08,509.950012,509.950012,502.250000,503.000000,500.853760,101385
2024-04-09,506.799988,508.399994,502.500000,503.100006,500.953339,45497
2024-04-10,505.000000,507.000000,502.299988,506.399994,504.239258,37512
2024-04-12,506.450012,507.500000,499.000000,500.899994,498.762726,212232
2024-04-15,495.100006,497.200012,489.200012,495.250000,493.136841,261048
2024-04-16,495.750000,505.549988,489.000000,503.899994,501.749939,105555
2024-04-18,505.200012,507.799988,501.000000,504.100006,501.949097,91381
2024-04-19,500.450012,505.750000,496.100006,504.350006,502.198029,76466
2024-04-22,504.799988,508.000000,503.549988,506.250000,504.089905,62019
2024-04-23,508.149994,510.500000,504.750000,507.200012,505.035858,80517
2024-04-24,510.000000,510.200012,507.549988,509.299988,507.126892,56251
2024-04-25,509.299988,510.000000,504.200012,506.750000,504.587769,24623
2024-04-26,505.450012,511.049988,505.250000,509.000000,506.828156,78978
2024-04-29,512.000000,512.500000,505.850006,506.649994,504.488190,62214
2024-04-30,507.000000,512.049988,506.000000,507.549988,505.384338,53280
2024-05-02,508.600006,536.200012,508.049988,524.299988,522.062866,242781
2024-05-03,535.650024,537.500000,524.299988,531.250000,528.983215,194261
2024-05-06,532.450012,535.250000,524.250000,530.849976,528.584900,89279
2024-05-07,534.150024,566.750000,532.900024,559.049988,556.664612,1151913
2024-05-08,559.849976,561.950012,554.000000,556.650024,554.274902,155075
2024-05-09,565.049988,565.049988,550.549988,552.599976,550.242126,150266
2024-05-10,550.000000,552.000000,540.450012,551.049988,548.698730,37804
2024-05-13,551.049988,553.000000,543.500000,550.200012,547.852417,56562
2024-05-14,549.650024,562.599976,549.650024,554.400024,552.034485,43654
2024-05-15,554.349976,555.049988,542.950012,546.049988,543.720093,25699
2024-05-16,548.700012,548.700012,534.599976,541.599976,539.289063,200246
2024-05-17,541.650024,543.150024,535.049988,536.000000,533.712952,27156
2024-05-21,539.849976,540.650024,533.950012,538.849976,536.550781,35462
2024-05-22,544.950012,555.599976,539.650024,553.799988,551.437012,114901
2024-05-23,555.000000,561.549988,552.000000,559.549988,557.162476,44499
2024-05-24,558.049988,564.799988,554.500000,557.549988,555.171021,44604
2024-05-27,558.799988,570.950012,558.799988,567.099976,564.680237,91154
2024-05-28,569.950012,579.000000,564.400024,570.700012,568.264893,74473
2024-05-29,570.799988,570.799988,553.450012,554.950012,552.582092,31159
2024-05-30,554.950012,557.650024,549.650024,550.849976,548.499573,58298
2024-05-31,551.150024,554.049988,541.000000,546.049988,543.720093,67082
2024-06-03,552.950012,560.650024,543.299988,544.900024,542.575012,70998
2024-06-04,545.549988,585.000000,536.450012,578.849976,576.380127,808171
